88131,中甑,88,31.832,129.867,10.0,0
88151,川内,88,31.832,130.317,5.0,0
88261,東市来,88,31.665,130.329,40.0,0
88286,牧之原,88,31.659,130.845,387.0,0
88317,鹿児島,88,31.550,130.549,4.0,0
88331,輝北,88,31.585,130.857,360.0,0
88371,加世田,88,31.411,130.327,9.0,0
88406,志布志,88,31.474,131.097,70.0,0
88432,喜入,88,31.383,130.542,4.0,0
88442,鹿屋,88,31.386,130.865,80.0,0
88447,肝付前田,88,31.336,130.940,31.0,0
88466,枕崎,88,31.268,130.295,30.0,0
88486,指宿,88,31.244,130.639,5.0,0
88506,内之浦,88,31.273,131.057,8.0,0
88536,田代,88,31.194,130.845,182.0,0
88612,種子島,89,30.716,130.984,25.0,0
88666,上中,89,30.403,130.902,150.0,0
88686,屋久島,89,30.381,130.660,37.0,0
88706,尾之間,89,30.229,130.557,60.0,0
88836,名瀬,89,28.374,129.497,3.0,0
88901,古仁屋,89,28.139,129.317,2.0,0
88956,伊仙,89,27.673,128.975,44.0,0
88971,沖永良部,89,27.428,128.707,27.0,0
91011,伊是名,91,26.944,127.942,14.0,0
91021,奥,91,26.831,128.274,232.0,0
91107,名護,91,26.589,127.967,6.0,0
91146,久米島,91,26.333,126.805,5.0,0
91166,宮城島,91,26.359,127.975,100.0,0
91181,渡嘉敷,91,26.206,127.365,220.0,0
91197,那覇,91,26.203,127.687,28.0,0
91241,糸数,91,26.149,127.767,186.0,0
92011,南大東,92,25.827,131.224,15.0,0
93011,伊良部,93,24.823,125.173,10.0,0
93041,宮古島,93,24.789,125.278,40.0,0
93061,多良間,93,24.663,124.694,16.0,0
94001,伊原間,94,24.503,124.280,15.0,0
94017,与那国島,94,24.462,123.010,30.0,0
94062,西表島,94,24.423,123.766,10.0,0
94081,石垣島,94,24.332,124.163,6.0,0
94101,大原,94,24.261,123.873,33.0,0
94116,波照間,94,24.051,123.769,38.0,0
